LEI;LegalName;BusinessRegisterEntityID
39120001VOY0DEYO9V13;Lüning Ladenbau Gesellschaft mit beschränkter Haftung;HRB 5636
39120001KAKN9QD31G63;Hübner Vermögensverwaltung GmbH&Co. KG;HRA 30026
39120001TRQTQ01LPP41;aap Implantate AG;HRB 64083
39120001DWT89993TA28;Autobahn Tank&Rast GmbH;HRB 13473
39120001SHN7QOEW7X76;Hartmann-exact KG;HRA 728805
39120001H1WHY7EIV111;Kreisverwaltung Offenbach
39120001IM2SHAPGOP55;Gemeinde Hauneck;BA0013
391200019V8VEVAZEG95;Stadt Neu-Anspach;BA0014
39120001IBIHPRMS4702;APRICUM CAPITAL GMBH;HRB 56647
39120001LYGX6JEVCV44;Stadt Köln;BA0020
39120001LMHO0X0GMC09;PIO GmbH;HRB 5588
39120001BX7WLRGV0V32;Cargo-Levant Schiffahrtsgesellschaft mbH;HRB 6385
39120001TCB8QRZ3DW71;Wissenschaftsstadt Darmstadt;BA0014
39120001VPLFSV906W43;Leipziger Verlags- und Druckereigesellschaft mbH&Co. KG;HRA 293
39120001VJEGKMCNKC97;KARL STORZ ENDOSCOPY CHINA LIMITED;BA0035
39120001ULDD6SPEQW12;Magistrat der Stadt Gießen;BA0014
39120001BC1ZHYAM1T82;Befesa Steel Services GmbH;HRB 72586
391200010PG6WA7Z3E48;Wegerich&Cie AG;HRB 82052
391200010YKDBL8IC119;Curacao Trading Company, Gesellschaft mit beschränkter Haftung;HRB 30725
39120001X1PF0K6QGV68;SÖMA-Chemie GmbH&Co. KG;HRA 92781
39120001XHLH0V1MV558;Wieners + Wieners GmbHÜbersetzen - Adaptieren - Korrigieren;HRB 2952
39120001GMMV8PZOYC44;KommWohnen Görlitz GmbH;HRB 3728
39120001XZLDMHHG7Y83;Stadt Hagen;BA0020
391200010D0W6GRLBN78;MINDA Industrieanlagen GmbH;HRB 5149
39120001V1LJ0KADNW78;Bürener Maschinenfabrik GmbH;HRB 445
39120001K3DKHXYKXW12;HSBC Trinkaus&Burkhardt Gesellschaft für Bankbeteiligungen mbH;HRB 17892
39120001P911ZDE0XD19;Gesellschaft für industrielle Beteiligungen und Finanzierungen mit beschränkter Haftung;HRB 1166
39120001HPAHKCHJAI75;Coop-Gruppe Genossenschaft;Handelsregister CHE-109.029.938
39120001NNWR7UPFFZ69;IWN GmbH&Co. KG;HRA 15405
39120001QYA3DHSOI543;FPW Capital GmbH;HRB 213780
39120001BFB3XAZMDL24;Stadt Bochum;BA0020
39120001HYPTWTDYCS26;evoreal Holding GmbH&Co. KG;HRA 6302
39120001ICDXIG6MLX42;Bewatec Kommunikationstechnik;HRB 9183
39120001EEKHO0FTRS98;Coop Genossenschaft;Handelsregister CHE-302.816.540
39120001XLHLWIIPY402;"""BREMER"" SPÓLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA";KRAJOWY REJESTR SADOWY KRS0000277028
391200010DGXF611AR53;Stadt Essen;BA0020
39120001K1HEVC0H1P06;Autobahn Tank&Rast Holding GmbH;HRB 13463
39120001D1ZUNTMUHN57;Deutsche Raststätten Holding GmbH;HRB 57976
39120001SKUGZGISCJ52;M.&W. Heller e.K.;HRA 7376
39120001TBPDCFIJDD81;Wilhelm G. Clasen e.K;HRA 20701
39120001OZSH106U1Z29;Stadt Marktredwitz;BA0009
39120001RKQFH7PBT603;BOSTEX Trading GmbH;HRB 104943
39120001GIQAJTJSMD33;PTI Prusok Textil Innovation GmbH;HRB 3537
39120001PPUVUJ1ZLR59;nobilia-Werke J. Stickling GmbH&Co. KG;HRA 2439
39120001J00XNF03SO36;t.trading GmbH - The Tile Company;HRB 12653
39120001C39UQJ16MJ31;Seafront Biotech GmbH Logistics&Management;HRB 141285
391200010382O881ZY30;Stadt Münster;BA0020
39120001MC5WMIM10I19;evoreal Projektgesellschaft Nr. 3 mbH&Co. KG;HRA 6893
39120001LD1PFOQKTG65;Stadt Salzgitter;BA0015
39120001AQG1LUDBMX19;Stadt Bielefeld;BA0020
39120001VQ39DGNQO318;GTR International Gusshandels- und Bearbeitungsgesellschaft mbH;HRB 2085
39120001N8PDM1CD7547;Kreisausschuss des Landkreises Darmstadt-Dieburg;BA0013
39120001OAWWWOMFOL30;MK 5 GmbH;HRB 186239
39120001AWXKZ8LRJQ88;CTT Computertechnik Aktiengesellschaft;HRB 125339
39120001WGUS8KGM4T45;Solar Ostholstein GmbH&Co. KG;HRA 6591
391200016T20708HBR18;Ferdinand Schultz Nachfolger Verwaltungsgesellschaft mbH&Co. KG;HRA 2403
39120001UAYVAQVALG68;Ferdinand Schultz Nachfolger Fördertechnik GmbH;HRB 1465
39120001ARVRLZ6MQB91;Gemeinde Schwangau;BA0009
39120001QHO45FK5MX85;WBM Wohnungsbaugesellschaft Berlin-Mitte mit beschränkter Haftung;HRB 35223
39120001CNRBBFET7I79;WBMI Real Estate GmbH Berlin;HRB 96635
39120001JR14QBLGBC81;WBF Wohnungsbaugesellschaft Friedrichshain mbH;HRB 41135
391200012S76UDWDJS10;TWG Tanklager Wilhelmsburg GmbH;HRB 54820
39120001DQN01PWKIF81;Nögel Montagetechnik Vertriebsgesellschaft mit beschränkter Haftung;HRB 120129
39120001GSYQVPH2BM54;Zweckverband Abfallverwertung Südhessen;BA0014
39120001YVITITN0IG82;Landeshauptstadt München;BA0009
39120001KULK7200U106;Bundesanzeiger Verlag GmbH;HRB 31248
39120001BCN4WECYU949;Stadt Ulm;BA0012
391200010U4SXBQXGT06;Welte - Wenu GmbH;HRB 7041
39120001BLYOWVY1I877;Geschäftshaus Schwäbisch Gmünd Birkhold und Partner GbR;BA0012
39120001H1OJU5A4PO23;Stadtwerke Quickborn GmbH;HRB 6234
39120001BWT0S2FJQQ62;Schöler&Micke Sportartikel Vertriebsges. mbH;HRB 4840
39120001X431NHDFYX28;SG Equipment Finance SA&Co. KG;HRA 21647
39120001OC3FCNFY0C74;SG Equipment Finance International GmbH;HRB 19530
39120001P8W4BIFIZX82;Peter Schröder GmbH;HRB 101347
39120001ELNWPMQYPH50;Zweckverband Biberwasserversorgungsgruppe
391200015P1ZNZUSN278;Geschäftshaus Brackenheim Birkhold und Partner GbR;BA0012
529900BHL6TAKK31MK43;ALPS ELECTRIC EUROPE GmbH;HRB 14717
39120001SZEGNKY0JG37;Vorwerk Elektrowerke GmbH&Co.KG;HRA 14580
391200011PF14EPVKY55;Walloschke Beteiligungs GmbH;HRB 131089
39120001JR7ENPCIJB40;Erich Adam Warenhandelsgesellschaft mbH;HRB 2986
39120001MOUY3JU3NX74;Brustwehr Wind GmbH&Co. KG;HRA 5525
39120001EUMNWHFEQ068;LOTUS Aktiengesellschaft;HRB 147963
39120001SEXKRBH0Y142;Beson Projektrealisierungs- und Dienstleistungs GmbH.;Firmenbuch der RepublikÖsterreich FN340317t
39120001T601NZPMEU83;Walter und Wolfgang Maurer GbR;BA0012
39120001UCRHZB4YD217;Pieralisi Northern Europe BV Niederlassung Deutschland;HRB 12571
391200016DP4CKAFT574;HeRoTaXx Kontor GmbH;HRB 132184
39120001CUUNFA6TJR75;Stadt Markgröningen;BA0012
39120001A4XUPA6LVM60;Seuthe GmbH;HRB 7509
391200010W1L0PSCQI85;JP Commercial V S.à r.l.;Handelsregister B 129113
39120001AFLT8QVCAT87;JP Commercial IX S.à r.l.;Handelsregister B 156960
39120001QX0GOYZPHX49;JP Commercial X S.à r.l.;Handelsregister B 156971
39120001FA21KL0WGO07;INTECHLO GmbH&Co. KG;HRA 4611
391200017TKKMGYF9G90;DV Management GmbH&Co. KG;HRA 3984
39120001Q7FKRWXBO172;MKM Immobilien GbR;BA0012
39120001CMHEQ61SFL03;Gebr. Reymann GbR;BA0012
39120001L1JIYFO88I71;M&M Real Estate TB 21 GbR;BA0009
39120001LSR8LCJQEJ62;Smile Autovermietung GmbH;HRB 6331
39120001ZRPJKYUQ8E06;KPBF Capital Limited;Limited 08098626
39120001G5KZCLM18N80;Stadt Lage;BA0020
39120001XQ7SP0IY6N55;CONDOR Schutz- und Sicherheitsdienst GmbH;HRB 4423
39120001JTU9MGQPK220;The Heat Company Aktivwärme- und Aktivkühlprodukte GmbH;Firmenbuch FN 74137 a
39120001BW0KFM0OH332;Stadtmission Nürnberg e.V.;VR VR106
39120001KLWLN3LZWO53;Reuss-Seifert GmbH;HRB 27080
39120001YW0HJY52YP04;Stadt Zell im Wiesental;BA0012
39120001SCK70GD5T886;Württ. Verwaltungs- und Wirtschafts-Akadmie e.V.;VR 1027
39120001JVXPAWL6YD97;Geschäftshaus Lauffen Birkhold und Partner Grundstücks GbR;BA0012
391200014PAHQL5HID07;Yvonne und Thomas Schirmer GbR;BA0017
39120001D40RZX15PB67;Schwarze-Robitec GmbH;HRB 15802
391200015MQLYXTWQN56;Westland Gummiwerke GmbH&Co. KG;HRA 4331
39120001Z9CRTT3AK557;WHG Dr. Werner Holzmayer Grundbesitz GmbH;HRB 79841
39120001MCT9ZU125917;Champini Immo-Gesellschaft Heidelberg UG (haftungsbeschränkt);HRB 26027
391200015IGSRJBLMY60;ALTHERZ Stuttgart 1 GmbH;HRB 80672
39120001UCEGRMKAM512;ALTHERZ Stuttgart 2 GmbH;HRB 80746
39120001KDTPENXC0R52;3R Investments Limited;Investment Holding Company 295126
391200010499WQ1USO33;Graupner/SJ GmbH;HRB 744445
39120001ODEC1LIBKW34;KHF Vermögensverwaltungs GmbH;HRB 11358
39120001FO5LOOEN7G72;Kratz GmbH&Co. KG;HRA 4653
39120001RCW2UWH98T62;Amelie&Stefan Kratz GmbH&Co.KG;HRA 5959
39120001SPVJEDQ4ON33;DELTEC Automotive GmbH&Co. KG;HRA 6012
39120001QM4AV95EWD36;Mühlbauer GmbH&Co. KG;HRA 9073
39120001XF0ZMGSGVU21;Mühlbauer ID Services GmbH;HRB 9094
39120001GCSIDPW7ZL42;Gawronski GmbH;HRB 213730
39120001WIKSU1GKWQ04;WS-Solar Vogelherd GbR
39120001GVGNKLN2WO44;Men Mikro Elektronik GmbH;HRB 5540
39120001JMFPIEFGMT51;T.A.G. Privatstiftung in Abwicklung;Firmenbuch FN153172d
39120001T9OGOWAHRH96;Lilmar MAELSON GmbH;HRB 729865
39120001SO7MPM6OV925;WEW Westerwälder Eisenwerk GmbH;HRB 5090
39120001TNOQJEPQNS07;E.M.P. Merchandising Handelsgesellschaft mbH;HRB 100299
39120001AEKT7KHFEG18;WI-KO GmbH&Co.KG;HRA 23569
39120001VKRXCA0JO976;Baustoffwerke Havelland GmbH&Co. KG;HRA 192
3912000124MVXLSOOR73;AAT Aston Gesellschaft mit beschränkter Haftung Geräte für Elektronik- Fertigung und Kabelbearbeitung;HRB 1198
39120001WRHJGOBUBS61;Gemeinnützige Haftpflicht-Versicherungsanstalt Darmstadt;BA0014
39120001OYLR16KJXS36;Wohnhausgesellschaft Würzburg Crevennastr. mbH;HRB 236
39120001AX50UKJ6HG21;Access Microfinance Holding AG;HRB 103848
39120001FAAHJPVJSM49;Finanzverwaltungs GbR Langen II
39120001D08JIISHIC55;hoac Handels GmbH;HRB 5890
39120001GPVIXB8JSJ57;BH Germany GmbH;HRB 25133
39120001RTGEKJTTJC38;Sülzle Wunderlich GbR;BA0012
39120001O4TXG9K4JD35;Pre Invest Property GmbH;HRB 82034
391200013P1DIGESP285;"""Parma"" Handelsgesellschaft mit beschränkter Haftung";HRB 8840
391200012TJB5Z15QN05;ACVM AG;Handelsregister des Kantons Zug CHE-112.584.732
391200014TK600CZIE75;European Bank for Financial Services GmbH (ebase);HRB 141740
39120001TEXLBRHUD265;SINO Verwaltungsgesellschaft mbH&Co.KG;HRA 2744
39120001MWBLC39KS983;JP Residential XIII S.à r.l.;Handelsregister B 175398
39120001NKOSHQK2JP95;Heiter International Trade GmbH;HRB 26834
39120001LBJ9K4Y4AC87;Katharina Grundbesitz GmbH;HRB 70667
39120001H4TXENPEDE58;Stadt Obertshausen;BA0014
39120001BARUYZKJZI41;BBV Immobilien-Fonds Nr. 9 GmbH&Co KG;HRA 67919
39120001JPAYYPDRNN92;Deutsche Bausparkasse Badenia Aktiengesellschaft;HRB 103751
391200019WJGVSJT3Y56;Stadt Oberhausen;BA0020
39120001VS118L1GKB78;HJD Holding GmbH;HRB 150363
39120001HGXRT7U65A08;Bornemann Etui GmbH;HRB 718998
391200014KD0D9CGFX68;VIELA Export GmbH;HRB 2138
391200012TXY0KXYQH17;NEW YORK LIFE GMBH;HRB 40949
39120001NIMZYMGQJ520;Bolart Naturstrom GmbH;HRB 9310
39120001JE2ZGWRTQN67;Almacom Distribution GmbH;HRB 9969
39120001WVF3AB99M949;Metz GmbH;HRB 141327
39120001TWUMTY3GFY30;Firmenwelten AG;HRB 40696
39120001H8OMKK0INK43;Stadt Herten;BA0020
39120001LSQOWYB9PA31;Autohaus Haarlammert GmbH&Co. KG;HRA 201108
39120001O52SLQW97N70;ppw Handel GmbH Pneumatik-Präzisionswerkzeuge;HRB 39272
39120001FSXNODHE8P95;Markus Köger und Simon Trittner GbR
39120001GDGLFCXOP161;SOLARWATT GmbH;HRB 31882
39120001PV9GF937KE34;HNP Mikrosysteme GmbH;HRB 5052
3912000160LIPNXSIW67;Luther Rechtsanwaltsgesellschaft mbH;HRB 39853
39120001DSOE9LKO1V53;hapec GmbH;HRB 602557
39120001R09MQ1URNK04;Comino Beteiligungen GmbH;HRB 199909
39120001SM6Q7Q8UZN04;MR ERGO Beteiligungen GmbH;HRB 124775
39120001DLPY5QXPYX29;MR Infrastructure Investment GmbH;HRB 139262
391200010KKQP2YFI368;MR Beteiligungen 2. EUR AG&Co. KG;HRA 97801
39120001KILQFR4KUU86;MR Beteiligungen 3. EUR AG&Co. KG;HRA 97802
39120001BGQ7BNGFBV17;MR Beteiligungen 18. GmbH;HRB 143460
39120001808GMNGZGQ79;MR Beteiligungen 18. GmbH&Co Immobilien KG;HRA 97641
39120001JU55JVHKXB23;RCI Banque S.A. Niederlassung Deutschland;HRB 10653
391200017QYE4EPDTB49;DKMS gemeinnützige GmbH;HRB 381293
39120001BFY15JMZHW24;Vorarlberger Landesbank-Holding;Firmenbuch 71200g
39120001SFZF0RZXKE37;P.A.N. GmbH&Co. KG;HRA 94593
39120001OV0UOSHF6R35;P.A.N. Verwaltungs GmbH;HRB 182077
391200011ZEQ13TB1914;MR Beteiligungen EUR AG&Co. KG;HRA 91199
39120001ATKYXXQ8LY53;MR Beteiligungen AG;HRB 120329
39120001WEY9JSYGPK54;MR Beteiligungen GBP AG&Co. KG;HRA 91200
39120001MGCBTUNCGF98;MR Beteiligungen USD AG&Co. KG;HRA 91201
39120001VRP3N9EG7Y96;MR Beteiligungen 19. GmbH;HRB 143461
39120001PIFSKK4AFV80;Silvanus Vermögensverwaltungsgesellschaft mbH;HRB 143433
39120001NWO1HJVJXR37;Lietuva Demetra GmbH;HRB 211449
39120001GWUDQZEY1X54;MR Beteiligungen 1. GmbH;HRB 143427
39120001XNXTQQ1TQC32;MR RENT-Management GmbH;HRB 143459
3912000173QT0N9PAM86;MR RENT-Investment GmbH;HRB 143435
39120001A2B3G01CCI34;VICTORIA US Property Zwei GmbH;HRB 211795
39120001NA62RDLH2P96;SHT Suhler Hebezeugtechnik GmbH;HRB 306567
391200011BYXFDIN0N65;RCI Versicherungs-Service GmbH;HRB 10713
39120001X6L1QLCKHB08;Dr. Henf&Co. SE;HRB 17071 KI
391200019CJAJSOLEH02;SolarWorld Industries Thüringen GmbH;HRB 510228
39120001NVCFLNCM6O72;H. Stucken GmbH&Co. KG;HRA 10339
39120001ALORT8699007;Profino GmbH&Co.KG;HRA 24165
39120001L0BHAFXMDT53;SEDO Chemicals Neoprene GmbH;HRB 9269
391200013A6NFQUK7K64;Zweite LBBW US Real Estate GmbH;HRB 19738
39120001HOJC3RZAIP36;LRP Capital GmbH;HRB 734344
39120001KY6UJK1ATV73;Süd KB Unternehmensbeteiligungsgesellschaft mbH;HRB 730667
39120001UJPHWU5QAH10;LBBW Venture Capital GmbH;HRB 21008
39120001GEZDYVFWIC49;LBBW Spezialprodukte-Holding GmbH;HRB 724064
39120001UEN18BSQRC14;Süd Beteiligungen GmbH;HRB 23686
39120001WNWBDCUAAW35;LBBW Immobilien-Holding GmbH;HRB 23260
39120001CGSG6410BX63;LBBW Immobilien GmbH&Co. Beteiligung KG;HRA 722482
39120001QD9F5XYNMH24;SachsenFonds International Equity I GmbH&Co. KG;HRA 14241
39120001IJQVPPONKS30;CFH Beteiligungsgesellschaft mbH;HRB 11385
39120001TC91H6BJK264;Austria Beteiligungsgesellschaft mbH;HRB 19222
3912000111M6DQTJBS33;PUNCH Holding GmbH;HRB 752511
391200016JFJB0V0QM76;CTM Components Trading Marketing GmbH;HRB 11539
39120001DQ6UZGAAES92;Die Haftpflichtkasse VVaG;HRB 1204
39120001ZG4SFH9CBS50;Entsorgungsbetrieb der Stadt Siegen
39120001E6PIV7IUHU89;ICC Handels AG;Handelsregister CHE-106.919.244
391200015BGFKZHQW771;IH Verwaltungs GmbH;HRB 747022
391200011Q6HEV5LAB52;Modeon Financial GmbH;HRB 98111
3912000130MLMCMKG007;ZIEMANN-VALOR GmbH;HRB 27130
391200017WUXPMJAJU86;WI-KO Trading/Consulting e.K.;HRA 22074
39120001Q9JGCYY5CT26;Continentale Krankenversicherung a.G.;HRB 2271
39120001NNOUF7XA5R65;Continentale Sachversicherung AG;HRB 2783
39120001ZQTPIDO4XD54;LogProject Isenbüttel GmbH;HRB 28195
39120001LRYDBL4DIX43;MR Financial Group GmbH;HRB 84620
39120001FVSF4PKKSA11;MunichFinancialGroup GmbH;HRB 124792
39120001LZG1RRMASM69;Janus Vermögensverwaltungsgesellschaft mbH;HRB 93586
39120001OJNZKBEEEZ36;MR Beteiligungen 16. GmbH;HRB 143458
39120001XCVAA91XBS35;MR Beteiligungen 15. GmbH;HRB 143456
39120001S9WBIPKOHE13;Munich Health Holding AG;HRB 139436
39120001EJ7OPOTXE116;Munich Re Capital Markets GmbH;HRB 167571
391200017FPMPRYX7B40;Larus Vermögensverwaltungsgesellschaft mbH;HRB 95424
39120001QTOWXEHUZW64;Munich Health Alpha GmbH;HRB 198158
39120001WVCGETGDTY97;MAM Munich Asset Management GmbH;HRB 143462
39120001L2OAJEPANS21;Münchener Finanz Gruppe AG Beteiligungen;HRB 134585
39120001UYK1ULJGNA80;MunichFinancialGroup AG Holding;HRB 134125
391200014IANPZD50P95;MunichFinancialServices AG Holding;HRB 134027
39120001JPKHKZUSYT32;Hamburger Hof Management GmbH;HRB 68865
39120001MABU8MWUJ054;Continentale Lebensversicherung AG;HRB 182765
39120001ZLWXV00FIW96;CS Germany Schraubenfedern GmbH;HRB 8140
39120001QL91PI3RXO91;Bankhaus von der Heydt GmbH&Co. KG;HRA 85543
391200011MPPOLGLWR48;Continentale Holding AG;HRB 10270
391200018L7Q1Q8NDT38;EUROPA Lebensversicherung AG;HRB 4330
39120001JJVAIJ0UKM86;EUROPA Versicherung AG;HRB 7474
39120001LS46OK1QVA51;Continentale Holding AG;HRB 14652
39120001Q3W0UGTM8V76;2. IVFL Immobilienverwaltung für Forschung und Lehre Hamburg GmbH&Co. KG;HRA 117979
39120001K3OWGVNWIR44;Schlöter, Reidock&Herntrich GmbH;HRB 59517
391200010ECRA1HTYU89;Vereinigte Schiffs-Versicherung V.A.G.;HRB 5332
391200011QQA4CUBIT72;Gartenbau-Versicherung VVaG;HRB 2707
39120001Z5AF1TAWEF29;Münchener Vermögensverwaltungsgesellschaft Gesellschaft mit beschränkter Haftung;HRB 577
39120001LSPEXTTZV582;HEAG Pensionszuschusskasse VVaG;BA0005
391200017KYEQPP8IZ82;Asahi Kasei Medical Europe GmbH;HRB 21644
39120001EQN9E1SI1U52;Stadt Hanau;BA0013
39120001Z0JI5JTZ0D46;TraitGenetics GmbH;HRB 112157
391200HXXYYBDRGPDH50;Forschungsinstitut für Wärmeschutz e.V.;VR 1925
391200JHDLL21TRWP166;Kinderbeuern Solar GmbH&Co. KG;HRA 701202
3912000M1W6HCPOJ4C07;PERILS AG;Handelsregister des Kt. Zürich CHE-114.696.342
391200ZMGNGVPPLAUT75;Relaxdays GmbH;HRB 8997
391200L9ZBCKXHRISJ90;Mannheimer Versicherung AG;HRB 7501
391200HU0ZNSG8WTPH59;Landwirtschaftsbetrieb Andreas Lange;BA0011
391200KTPGDA16DM7189;ruhlamat GmbH;HRB 401145
391200ZIG3LV85JQ7966;DOMINANT Semiconductors Europe GmbH;HRB 726007
391200VOZB0OJGNX8097;Syntela AcquiCo GmbH;HRB 31123
391200XOFXB6SEDEUE64;CHORUS CleanTech GmbH&Co. Solarparks Niederbayern KG;HRA 102609
391200CORNBKJTF90H94;Booster Ventures GmbH;HRB 21889
391200UCX5MYO6ZS1T41;Stadtwerke Neuss GmbH;HRB 6331
391200XMPMNS4ZZ5LH93;DF Deutsche Finance Portfolio Fund I GmbH&Co. geschlossene InvKG;HRA 102880
391200QM2H89ZHEFMB83;Alfa Möbel Vertrieb GmbH;HRB 7731
391200HTAR0WNHFIOV68;Leicatex Beteiligungsgesellschaft mbH;HRB 56102
391200LSFLC4LD9ZLA76;Hannover Portfolio I GmbH;HRB 201862
391200PLZ9J7ORFY4H91;Dieter Loevenich;HRA 3989
3912006MP8EBID2VUD24;bb Klostermann GmbH;HRB 6552
39120016LX6AXCHAY147;MOBOTIX AG;HRB 3724
3912005G6RBAASCEYR48;Schloss Hohenkammer GmbH;HRB 124877
391200Y3VG2GBFBSHM23;HÜHOCO Metalloberflächenveredelung GmbH;HRB 2543
391200HR4QAW88GGBS50;Jeannette und Nadine Opitz GbR
3912004WMTQ8OUWHGP74;Kipepeo bio&fair GmbH Früchteimport;HRB 224801
391200YYKVSXR85NTU31;ADEUS Aktienregister-Service-GmbH;HRB 182165
391200VS6HXWAQJNH159;Kuraray Europe GmbH;HRB 78119
3912003FUZTNUJABX847;Elips Versicherungen AG;Handelsregister FL-0002.384.577-7
39120043LUI1WJS8IX30;Wolfgang Steubing AG Wertpapierdienstleister;HRB 47167
391200YUSMVO0D5Z1L25;Josef Scheibel GmbH&Co.KG Füssen;HRA 8
391200ILXD12UPANG989;Tiziano OHG;HRA 25275
391200QF68RDVVTQHJ76;Elips Life AG;Handelsregister FL-0002.304.360-5
391200OYMCD4BROEU420;Fahrlehrerversicherung Verein auf Gegenseitigkeit;HRB 1492
3912004DUMII71QOVB58;"Erzgebirge Trinkwasser GmbH ""ETW""";HRB 11896
391200HOASIPGIO9YW76;Goyer&Göppel KG;HRA 32073
39120095X1GSNMM22M30;FCB Firmen-Credit Bank GmbH;HRB 82626
391200HTF5DDEADX2385;NV-Versicherungen VvaG;HRB 1534
391200JOUUHZK6IXKK09;Generali Investments Deutschland Kapitalanlagegesellschaft mbH;HRB 33044
391200S9MDA9QWRPV315;Pro.Com International GmbH;HRB 8091
391200XY6KFWWTIJTM04;Wahl GmbH;HRB 602147
391200JFRQLZUD26UX62;Wilhelm Jockenhöfer GmbH&Co. KG;HRA 2979
391200VXBQK0HAAE7G94;Bankhaus J. Faißt oHG;HRA 680447
391200HQZKH3JY5DNL69;EMF Europäische Marketing und Finanzmanagement Aktiengesellschaft;HRB 53059
391200QJJW88ULUFZG75;AUMA KREDITBANK GMBH&CO.KG, Bank für Finanzierungen;HRA 1419
391200K1NUT5MWB6OY49;Accretech (Europe) GmbH;HRB 108910
391200NUJ6WKN311DA37;VisEq GmbH;HRB 189022
391200HUHZQIYMOPGU04;Dr. Kleemann Assets GmbH&Co KG;HRA 7653
391200ABD1OLFULBLM06;Honda Bank GmbH;HRB 76327
391200EEGLNXBBCVKC73;Erwerbsgesellschaft der S-Finanzgruppe mbH&Co. KG;HRA 2542
3912001OJYZZF7OZP475;Raiffeisenbank Fischenich-Kendenich eG;GnR 776
391200LACMSR66BYMZ43;MR Forest GmbH;HRB 143455
391200844EB1MFARSI27;Städtereinigung Rudolf Ernst GmbH&Co. KG;HRA 2538
391200G5D00DOYXSYE87;pronorm Einbauküchen GmbH;HRB 2817
391200RPJC4O401ZSF77;Inovatools Eckerle&Ertel GmbH;HRB 1344
391200IM9G4LWW12LC03;Häger Versicherungsverein a.G.;HRB 4907
391200PEG4P7BATQKP32;Periscope GmbH;HRB 3544
391200GACSGDLW3MW271;Vansped GmbH&Co.KG;HRA 5141
391200RLP67P1PLUIL60;Raiffeisenbank Westallgäu eG;GnR 1057
391200UJUPLXP0EYUJ70;Volksbank im Ostmünsterland eG;GnR 156
391200SVHXSRYC4Y6902;Eckernförder Bank eG Volksbank-Raiffeisenbank;GnR 201
391200CM1SUXVAV2TO57;Karin Abt-Straubinger Vermögensverwaltung GmbH&Co. KG;HRA 730524
391200TCAVXR57UNJU39;Volksbank im Wesertal eG;GnR 100004
391200RUFBR7HPS3ZD54;Volksbank Osnabrück eG;GnR 258
3912005JSP0OEI701869;Ostangler Brandgilde VVaG;HRB 158
391200S7OYTYJF01WK47;Volksbank Lüdinghausen-Olfen eG;GnR 177
391200YCHKO0QGFAP755;Raiffeisenbank Knoblauchsland eG;GnR 63
3912005JBKYQUDDB1M08;Peter Mattfeld&Sohn GmbH;HRB 53650
391200XDMZFSD2Q2X176;Volksbank Südkrichen-Capelle-Nordkirchen eG;GnR 179
391200Y1C3ZJT2NUUD34;Fondsdepot Bank GmbH;HRB 2018
391200FYLWFM9HYHFM20;Spar- und Kreditbank Dauchingen eG;GnR 600011
391200ZBIFACPRMSXS54;CNB Socken und Strümpfe GmbH;HRB 65207
391200RNH9BNLRC0IL45;Raiffeisenbank Biebergrund-Petersberg eG;GnR 123
391200EM5JCRN1SSR672;Volksbank Heiligenstadt eG;GnR 400056
3912002VNY2QF3Z0BL76;Volksbank Hohenlohe eG;GnR 580001
391200VW5BZ1UJCOKZ04;Volksbank Wulfsen eG;GnR 110003
3912001SDBY1VDMRRH11;Mannheimer Krankenversicherung AG;HRB 5468
391200IUBMZICWSRVL23;Raiffeisenbank Langenschwarz eG;GnR 183
391200AT44BSH74CH149;Stadtsparkasse Sprockhövel;HRA 7595
3912002QZMEZO2KJZE37;Raiffeisenbank Aiglsbach eG;GnR 634
391200AI5A84VN3V3J90;Volksbank Lette-Darup-Rorup eG;GnR 105
391200DCW0UDOAX80G43;Richard Leipold GmbH;HRB 4958
391200TWGO2RBL7WG010;Volksbank Raiffeisenbank Dachau eG;GnR 450
391200T55EGWSYJU4674;TRUCK-LOC Nachrichtenkommunikation Deutschland GmbH;HRB 183177
39120027LPCNXTOZZI58;Raiffeisenbank Höchberg eG;GnR 145
391200MQTYA14WRXOV43;Raiffeisenbank Plankstetten AG;HRB 26777
3912001SZXPUEQBYPR59;Raiffeisenbank Zeller Land eG;GnR 276
391200WGA6MBXLLE0A24;Nufringer Bank -Raiffeisen- eG;GnR 240124
391200J4PA51SDPM1U90;Landbank Horlofftal eG;GnR 213
391200XJG9QEDCAKOR61;Sparkasse Bad Kissingen;HRA 3618
391200ZTFCDHOQ7F6P07;Spar- und Darlehnskasse eG;GnR 150021
391200VLXU3UFM8TVE93;Höffmann Reisen GmbH;HRB 110515
391200OVYHN1EAYWJV45;Raiffeisenbank eG;GnR 48
391200AH1IGQ70UZBL93;SIGNA Investment AG;HRB 71673
391200O6ONBAU17EEY94;Volksbank Lauterecken eG;GnR 20109
391200ZNJFEKQQPEIB08;Raiffeisen-Volksbank Lichtenfels-Itzgrund eG;GnR 80
3912003ZQPUUJQXOMV16;Raiffeisenbank Wegscheid eG;GnR 801
3912006KOLR69ZPPEZ32;Raiffeisenbank Bad Kötzting eG;GnR 628
3912002K1SROMX3YRT55;Raiffeisenbank Neustadt-Vohenstrauß eG;GnR 94
3912007PHQHUBEURBI09;Kieler Rückversicherungsverein auf Gegenseitigkeit;HRB 525
39120000V0MYFQN1SO81;Raiffeisenbank eG;GnR 110011
